,종목코드,종목명,현재가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,시가총액비중(%),상장주식수
,000020,동화약품,"19,750","550","2.9","19,500","19,950","19,350","205,290","4,040,303,550","551,646,532,500","0.03","27,931,470"
,000040,KR모터스,"934","-6","-0.6","923","960","900","2,147,545","1,996,821,003","85,611,390,812","0.00","91,661,018"
,000050,경방,"10,950","-50","-0.4","11,050","11,150","10,850","14,214","155,774,400","300,197,206,500","0.02","27,415,270"
,000060,메리츠화재,"15,450","250","1.6","15,200","15,500","15,000","248,904","3,816,008,800","1,756,356,000,000","0.09","113,680,000"
,000070,삼양홀딩스,"62,300","-1,000","-1.6","63,000","63,800","61,800","5,138","322,145,700","533,554,083,300","0.03","8,564,271"
,000075,삼양홀딩스우,"48,400","200","0.4","48,600","48,600","48,400","42","2,040,800","14,716,407,200","0.00","304,058"
,000080,하이트진로,"35,000","-1,250","-3.4","36,350","36,350","34,800","229,707","8,107,641,150","2,454,676,385,000","0.13","70,133,611"
,000087,하이트진로2우B,"21,250","-250","-1.2","21,550","21,550","21,100","791","16,813,450","24,015,432,500","0.00","1,130,138"
,000100,유한양행,"59,600","-200","-0.3","60,400","60,600","59,600","79,715","4,782,696,800","3,984,665,876,000","0.21","66,856,810"
,000105,유한양행우,"60,500","-100","-0.2","61,500","61,500","60,300","1,069","64,813,500","71,446,870,000","0.00","1,180,940"
,000120,CJ대한통운,"167,500","-2,500","-1.5","171,500","172,000","165,500","40,593","6,832,182,500","3,821,067,620,000","0.20","22,812,344"
,000140,하이트진로홀딩스,"15,850","-450","-2.8","16,300","16,350","15,850","6,365","101,905,150","367,827,225,250","0.02","23,206,765"
,000145,하이트진로홀딩스우,"15,950","50","0.3","16,200","16,200","15,950","76","1,218,050","7,509,419,500","0.00","470,810"
,000150,두산,"47,350","150","0.3","47,500","47,600","47,000","15,445","729,290,200","782,403,587,250","0.04","16,523,835"
,000155,두산우,"40,100","-50","-0.1","40,250","40,250","39,650","4,158","166,508,350","160,258,126,200","0.01","3,996,462"
,000157,두산2우B,"80,700","-1,300","-1.6","82,400","83,400","80,600","696","56,575,700","72,068,166,600","0.00","893,038"
,000180,성창기업지주,"1,885","-35","-1.8","1,915","1,925","1,830","1,286,444","2,397,902,010","131,481,766,000","0.01","69,751,600"
,000210,대림산업,"82,700","1,100","1.4","81,600","82,900","80,700","134,372","10,982,565,000","2,877,960,000,000","0.15","34,800,000"
,000215,대림산업우,"44,400","150","0.3","44,250","44,600","43,600","7,587","334,213,000","168,720,000,000","0.01","3,800,000"
,000220,유유제약,"13,900","100","0.7","14,000","14,050","13,800","33,176","460,793,350","99,215,600,700","0.01","7,137,813"
,000225,유유제약1우,"14,900","0","0.0","15,150","15,300","14,750","27,625","414,606,050","16,888,628,500","0.00","1,133,465"
,000227,유유제약2우B,"37,200","2,050","5.8","35,550","37,800","35,550","2,407","89,663,000","6,103,776,000","0.00","164,080"
,000230,일동홀딩스,"9,130","140","1.6","8,990","9,140","8,990","7,854","70,858,460","105,363,852,000","0.01","11,540,400"
,000240,한국테크놀로지그룹,"16,850","-350","-2.0","17,250","17,300","16,750","235,993","4,006,391,050","1,567,389,915,050","0.08","93,020,173"
,000250,삼천당제약,"56,700","3,300","6.2","54,000","57,300","53,300","353,229","19,720,685,200","1,290,947,924,700","0.07","22,768,041"
,000270,기아차,"46,400","1,200","2.6","45,250","46,600","45,250","1,035,113","47,511,805,150","18,808,859,300,800","0.97","405,363,347"
,000300,대유플러스,"799","-1","-0.1","808","820","791","273,951","219,412,210","91,556,158,766","0.00","114,588,434"
,000320,노루홀딩스,"9,150","30","0.3","9,120","9,210","9,110","5,168","47,452,820","121,614,031,650","0.01","13,291,151"
,000325,노루홀딩스우,"17,950","-250","-1.4","18,100","18,100","17,950","420","7,562,950","3,325,237,500","0.00","185,250"
,000370,한화손해보험,"2,925","85","3.0","2,870","2,930","2,845","326,657","941,572,465","341,461,326,375","0.02","116,738,915"
,000390,삼화페인트,"4,890","-15","-0.3","4,925","4,925","4,875","8,612","42,079,000","129,285,492,390","0.01","26,438,751"
,000400,롯데손해보험,"1,770","135","8.3","1,640","1,780","1,635","2,006,330","3,457,695,250","549,295,286,400","0.03","310,336,320"
,000430,대원강업,"4,040","10","0.2","4,045","4,080","4,015","266,140","1,075,410,925","250,480,000,000","0.01","62,000,000"
,000440,중앙에너비스,"7,900","-170","-2.1","8,070","8,190","7,890","4,844","38,514,240","49,194,327,000","0.00","6,227,130"
,000480,조선내화,"73,700","200","0.3","73,400","73,900","73,400","242","17,838,200","294,800,000,000","0.02","4,000,000"
