,종목코드,종목명,현재가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,시가총액비중(%),상장주식수
,000020,동화약품,"19,150","200","1.1","18,400","19,300","18,300","424,896","8,045,934,050","534,887,650,500","0.03","27,931,470"
,000040,KR모터스,"938","-12","-1.3","918","962","917","931,267","877,274,995","85,978,034,884","0.00","91,661,018"
,000050,경방,"10,850","-50","-0.5","10,800","10,900","10,700","13,767","148,292,350","297,455,679,500","0.02","27,415,270"
,000060,메리츠화재,"14,500","-400","-2.7","14,500","14,600","14,300","247,070","3,570,081,200","1,648,360,000,000","0.09","113,680,000"
,000070,삼양홀딩스,"61,900","-600","-1.0","62,200","62,800","60,900","9,780","601,286,200","530,128,374,900","0.03","8,564,271"
,000075,삼양홀딩스우,"46,500","-850","-1.8","43,550","46,550","43,550","462","20,617,450","14,138,697,000","0.00","304,058"
,000080,하이트진로,"33,850","-650","-1.9","33,800","34,000","33,450","290,663","9,787,628,850","2,374,022,732,350","0.12","70,133,611"
,000087,하이트진로2우B,"20,750","-450","-2.1","21,150","21,150","20,350","1,071","22,084,350","23,450,363,500","0.00","1,130,138"
,000100,유한양행,"61,200","700","1.2","59,500","61,800","58,600","325,778","19,601,464,100","4,091,636,772,000","0.21","66,856,810"
,000105,유한양행우,"61,100","400","0.7","60,000","61,500","58,500","7,667","463,053,100","72,155,434,000","0.00","1,180,940"
,000120,CJ대한통운,"159,000","-2,000","-1.2","159,000","161,000","157,000","88,707","14,055,935,000","3,627,162,696,000","0.19","22,812,344"
,000140,하이트진로홀딩스,"14,750","-350","-2.3","14,850","15,100","14,450","37,517","549,319,700","342,299,783,750","0.02","23,206,765"
,000145,하이트진로홀딩스우,"15,250","0","0.0","15,400","15,400","15,250","390","5,953,100","7,179,852,500","0.00","470,810"
,000150,두산,"46,850","50","0.1","45,400","48,050","45,300","84,616","3,959,421,900","774,141,669,750","0.04","16,523,835"
,000155,두산우,"39,800","0","0.0","39,000","40,500","38,950","27,118","1,075,169,450","159,059,187,600","0.01","3,996,462"
,000157,두산2우B,"81,800","1,000","1.2","79,100","87,000","79,100","5,966","494,659,700","73,050,508,400","0.00","893,038"
,000180,성창기업지주,"1,780","-35","-1.9","1,765","1,790","1,730","626,790","1,099,053,620","124,157,848,000","0.01","69,751,600"
,000210,대림산업,"83,400","-3,100","-3.6","84,000","84,200","82,200","459,936","38,282,596,800","2,902,320,000,000","0.15","34,800,000"
,000215,대림산업우,"44,650","-1,550","-3.4","44,350","45,000","43,900","36,932","1,633,903,000","169,670,000,000","0.01","3,800,000"
,000220,유유제약,"13,650","100","0.7","13,200","13,650","13,050","69,850","934,805,050","97,431,147,450","0.01","7,137,813"
,000225,유유제약1우,"14,350","0","0.0","14,050","14,350","13,750","14,041","196,313,400","16,265,222,750","0.00","1,133,465"
,000227,유유제약2우B,"35,800","-500","-1.4","35,950","35,950","34,100","1,695","59,313,000","5,874,064,000","0.00","164,080"
,000230,일동홀딩스,"9,240","-10","-0.1","9,250","9,300","9,120","18,316","168,716,310","106,633,296,000","0.01","11,540,400"
,000240,한국테크놀로지그룹,"15,550","-450","-2.8","15,500","15,750","15,150","427,965","6,612,698,350","1,446,463,690,150","0.08","93,020,173"
