,종목코드,종목명,현재가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,시가총액비중(%),상장주식수
,000020,동화약품,"24,950","1,300","5.5","23,850","25,250","23,450","2,551,151","62,446,287,000","696,890,176,500","0.04","27,931,470"
,000040,KR모터스,"923","188","25.6","745","950","745","38,347,296","34,104,862,932","84,603,119,614","0.00","91,661,018"
,000050,경방,"10,550","250","2.4","10,400","10,550","10,300","14,576","152,689,650","289,231,098,500","0.01","27,415,270"
,000060,메리츠화재,"12,650","0","0.0","12,700","12,750","12,600","94,559","1,197,625,150","1,438,052,000,000","0.07","113,680,000"
,000070,삼양홀딩스,"67,400","2,400","3.7","66,300","67,700","65,200","14,372","958,897,100","577,231,865,400","0.03","8,564,271"
,000075,삼양홀딩스우,"49,200","-300","-0.6","49,600","49,950","49,000","971","47,646,000","14,959,653,600","0.00","304,058"
,000080,하이트진로,"38,200","100","0.3","38,600","38,650","37,300","551,775","20,843,416,000","2,679,103,940,200","0.14","70,133,611"
,000087,하이트진로2우B,"20,850","0","0.0","20,950","21,000","20,600","3,737","77,823,000","23,563,377,300","0.00","1,130,138"
,000100,유한양행,"66,700","400","0.6","66,900","67,800","66,100","492,204","32,807,737,300","4,459,349,227,000","0.23","66,856,810"
,000105,유한양행우,"67,800","500","0.7","68,000","68,900","67,300","17,117","1,162,881,500","80,067,732,000","0.00","1,180,940"
,000120,CJ대한통운,"159,000","2,500","1.6","158,000","159,000","155,000","72,831","11,453,993,000","3,627,162,696,000","0.19","22,812,344"
,000140,하이트진로홀딩스,"17,800","100","0.6","17,750","18,000","17,500","38,433","682,464,650","413,080,417,000","0.02","23,206,765"
,000145,하이트진로홀딩스우,"16,900","200","1.2","17,350","17,350","16,700","1,194","20,078,500","7,956,689,000","0.00","470,810"
,000150,두산,"45,500","-300","-0.7","45,600","46,900","44,900","88,589","4,057,047,950","751,834,492,500","0.04","16,523,835"
,000155,두산우,"37,000","550","1.5","36,600","37,800","36,400","28,987","1,069,747,200","147,869,094,000","0.01","3,996,462"
,000157,두산2우B,"84,000","2,400","2.9","82,700","88,800","80,400","34,857","2,952,725,500","75,015,192,000","0.00","893,038"
,000180,성창기업지주,"1,625","45","2.8","1,585","1,635","1,570","158,159","254,633,120","113,346,350,000","0.01","69,751,600"
,000210,대림산업,"93,800","-400","-0.4","94,600","95,200","92,700","279,178","26,209,360,100","3,264,240,000,000","0.17","34,800,000"
,000215,대림산업우,"46,150","-100","-0.2","46,900","47,600","44,850","83,796","3,885,311,800","175,370,000,000","0.01","3,800,000"
,000220,유유제약,"18,600","600","3.3","18,400","20,200","18,250","3,039,086","58,193,780,400","128,391,559,200","0.01","6,902,772"
,000225,유유제약1우,"16,850","250","1.5","16,950","18,350","16,700","237,575","4,147,219,800","19,098,885,250","0.00","1,133,465"
,000227,유유제약2우B,"47,900","200","0.4","48,350","51,900","47,600","13,688","676,690,150","7,859,432,000","0.00","164,080"
,000230,일동홀딩스,"10,450","250","2.4","10,300","10,550","10,050","36,635","380,055,100","120,597,180,000","0.01","11,540,400"
,000240,한국테크놀로지그룹,"15,900","550","3.6","15,350","16,400","15,150","2,304,471","36,653,101,100","1,479,020,750,700","0.08","93,020,173"
,000250,삼천당제약,"58,200","700","1.2","59,300","64,600","56,400","1,797,174","106,198,991,800","1,325,099,986,200","0.07","22,768,041"
,000270,기아차,"42,200","-950","-2.2","43,050","43,150","41,800","1,776,692","75,255,792,250","17,106,333,243,400","0.88","405,363,347"
,000300,대유플러스,"601","-1","-0.2","604","605","585","519,135","308,687,975","68,867,648,834","0.00","114,588,434"
,000320,노루홀딩스,"9,120","-20","-0.2","9,090","9,150","9,080","5,573","50,678,720","121,215,297,120","0.01","13,291,151"
,000325,노루홀딩스우,"19,000","600","3.3","18,100","19,000","18,050","1,814","33,651,450","3,519,750,000","0.00","185,250"
,000370,한화손해보험,"2,720","-15","-0.6","2,735","2,745","2,710","226,834","618,009,995","317,529,848,800","0.02","116,738,915"
,000390,삼화페인트,"5,180","50","1.0","5,130","5,200","5,130","22,630","116,937,070","136,952,730,180","0.01","26,438,751"
