,종목코드,종목명,현재가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,시가총액비중(%),상장주식수
,000020,동화약품,"25,050","-350","-1.4","24,850","25,700","24,700","681,274","17,082,274,200","699,683,323,500","0.03","27,931,470"
,000040,KR모터스,"817","-16","-1.9","836","838","806","1,349,832","1,106,925,864","74,887,051,706","0.00","91,661,018"
,000050,경방,"11,050","-250","-2.2","11,300","11,300","11,050","35,712","398,412,900","302,938,733,500","0.02","27,415,270"
,000060,메리츠화재,"13,150","-50","-0.4","13,300","13,300","13,150","181,317","2,393,552,900","1,494,892,000,000","0.07","113,680,000"
,000070,삼양홀딩스,"65,400","-800","-1.2","66,000","66,800","64,500","23,493","1,533,555,000","560,103,323,400","0.03","8,564,271"
,000075,삼양홀딩스우,"49,950","-250","-0.5","49,800","50,100","49,500","360","17,968,600","15,187,697,100","0.00","304,058"
,000080,하이트진로,"37,950","-550","-1.4","38,500","38,500","37,800","269,765","10,267,452,500","2,661,570,537,450","0.13","70,133,611"
,000087,하이트진로2우B,"21,600","-50","-0.2","21,700","21,800","21,450","4,641","100,190,800","24,410,980,800","0.00","1,130,138"
,000100,유한양행,"68,400","-300","-0.4","68,700","69,200","67,300","488,157","33,291,447,400","4,573,005,804,000","0.23","66,856,810"
,000105,유한양행우,"69,800","-700","-1.0","71,000","71,400","69,400","20,514","1,433,917,700","82,429,612,000","0.00","1,180,940"
,000120,CJ대한통운,"177,500","15,000","9.2","163,000","185,000","163,000","514,853","91,951,172,000","4,049,191,060,000","0.20","22,812,344"
,000140,하이트진로홀딩스,"17,200","-50","-0.3","17,350","17,400","17,000","38,788","668,069,650","399,156,358,000","0.02","23,206,765"
,000145,하이트진로홀딩스우,"17,200","0","0.0","17,400","17,400","16,950","2,913","49,613,000","8,097,932,000","0.00","470,810"
,000150,두산,"50,000","-1,000","-2.0","51,300","51,300","49,900","104,089","5,243,854,970","826,191,750,000","0.04","16,523,835"
,000155,두산우,"40,950","-350","-0.8","41,350","41,750","40,300","25,611","1,045,383,550","163,655,118,900","0.01","3,996,462"
,000157,두산2우B,"90,500","0","0.0","92,400","92,400","88,700","2,867","258,974,600","80,819,939,000","0.00","893,038"
,000180,성창기업지주,"1,720","25","1.5","1,705","1,740","1,685","138,860","236,668,315","119,972,752,000","0.01","69,751,600"
,000210,대림산업,"83,000","0","0.0","83,100","85,200","82,200","410,539","34,290,564,600","2,888,400,000,000","0.14","34,800,000"
,000215,대림산업우,"44,000","-250","-0.6","44,200","44,950","43,300","42,498","1,875,360,150","167,200,000,000","0.01","3,800,000"
,000220,유유제약,"18,000","-750","-4.0","18,800","19,200","17,950","381,687","7,073,211,600","127,711,404,000","0.01","7,095,078"
,000225,유유제약1우,"16,300","-600","-3.6","17,000","17,200","16,250","68,125","1,131,378,500","18,475,479,500","0.00","1,133,465"
,000227,유유제약2우B,"44,400","-1,150","-2.5","45,550","45,550","44,400","3,328","149,390,300","7,285,152,000","0.00","164,080"
