,종목코드,종목명,현재가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,시가총액비중(%),상장주식수
,000020,동화약품,"21,550","-1,200","-5.3","22,750","22,950","20,750","912,125","19,550,793,450","601,923,178,500","0.03","27,931,470"
,000040,KR모터스,"884","-27","-3.0","900","925","880","2,248,665","2,017,337,908","81,028,339,912","0.00","91,661,018"
,000050,경방,"10,500","-200","-1.9","10,800","10,850","10,450","34,692","368,056,800","287,860,335,000","0.01","27,415,270"
,000060,메리츠화재,"13,600","50","0.4","13,550","13,750","13,500","150,632","2,053,318,750","1,546,048,000,000","0.08","113,680,000"
,000070,삼양홀딩스,"61,200","200","0.3","60,600","61,500","60,600","9,919","606,614,000","524,133,385,200","0.03","8,564,271"
,000075,삼양홀딩스우,"48,200","100","0.2","48,100","48,500","47,700","735","35,403,300","14,655,595,600","0.00","304,058"
,000080,하이트진로,"37,950","-850","-2.2","38,900","38,900","37,600","303,535","11,541,869,900","2,661,570,537,450","0.14","70,133,611"
,000087,하이트진로2우B,"21,900","-150","-0.7","22,050","22,100","21,250","4,543","98,470,750","24,750,022,200","0.00","1,130,138"
,000100,유한양행,"62,100","-700","-1.1","63,100","63,900","61,700","264,270","16,499,476,700","4,151,807,901,000","0.21","66,856,810"
,000105,유한양행우,"61,900","-1,300","-2.1","63,200","64,000","61,500","12,152","758,087,600","73,100,186,000","0.00","1,180,940"
,000120,CJ대한통운,"181,000","-500","-0.3","183,500","183,500","178,000","60,771","10,942,939,000","4,129,034,264,000","0.21","22,812,344"
,000140,하이트진로홀딩스,"16,800","-500","-2.9","17,400","17,400","16,500","36,173","606,903,700","389,873,652,000","0.02","23,206,765"
,000145,하이트진로홀딩스우,"15,950","-300","-1.8","16,300","16,300","15,950","1,456","23,297,550","7,509,419,500","0.00","470,810"
,000150,두산,"45,250","-1,100","-2.4","46,400","46,650","45,050","64,899","2,950,703,350","747,703,533,750","0.04","16,523,835"
,000155,두산우,"39,200","-500","-1.3","39,700","40,050","38,900","24,557","971,156,450","156,661,310,400","0.01","3,996,462"
,000157,두산2우B,"82,600","-2,200","-2.6","85,600","87,000","82,100","5,947","507,518,800","73,764,938,800","0.00","893,038"
,000180,성창기업지주,"1,730","-40","-2.3","1,755","1,770","1,705","248,531","429,239,625","120,670,268,000","0.01","69,751,600"
,000210,대림산업,"82,600","900","1.1","82,200","83,200","80,300","580,921","47,657,164,500","2,874,480,000,000","0.15","34,800,000"
,000215,대림산업우,"44,050","1,350","3.2","42,800","44,450","41,900","75,739","3,283,256,050","167,390,000,000","0.01","3,800,000"
,000220,유유제약,"15,300","-1,000","-6.1","16,400","16,500","14,900","289,945","4,492,813,950","109,208,538,900","0.01","7,137,813"
,000225,유유제약1우,"15,650","-3,150","-16.8","18,750","20,200","15,250","560,776","9,883,199,750","17,738,727,250","0.00","1,133,465"
,000227,유유제약2우B,"35,300","-10,200","-22.4","47,000","49,350","33,600","38,416","1,536,569,500","5,792,024,000","0.00","164,080"
,000230,일동홀딩스,"8,900","-40","-0.4","9,140","9,160","8,880","7,336","65,390,430","102,709,560,000","0.01","11,540,400"
,000240,한국테크놀로지그룹,"16,350","-100","-0.6","16,300","16,500","15,750","567,011","9,139,019,650","1,520,879,828,550","0.08","93,020,173"
,000250,삼천당제약,"54,500","-1,400","-2.5","55,800","56,100","53,200","306,043","16,640,012,300","1,240,858,234,500","0.06","22,768,041"
,000270,기아차,"47,150","-1,750","-3.6","49,000","49,000","46,550","2,521,703","119,290,335,300","19,112,881,811,050","0.99","405,363,347"
,000300,대유플러스,"834","14","1.7","810","838","808","1,526,331","1,256,234,679","95,566,753,956","0.00","114,588,434"
,000320,노루홀딩스,"9,130","-50","-0.5","9,210","9,260","9,020","9,282","84,851,230","121,348,208,630","0.01","13,291,151"
,000325,노루홀딩스우,"17,850","-50","-0.3","18,650","18,650","17,850","1,267","22,944,600","3,306,712,500","0.00","185,250"
,000370,한화손해보험,"2,735","-35","-1.3","2,750","2,795","2,695","261,323","711,440,700","319,280,932,525","0.02","116,738,915"
,000390,삼화페인트,"4,905","0","0.0","4,930","4,930","4,855","16,788","81,745,290","129,682,073,655","0.01","26,438,751"
,000400,롯데손해보험,"1,600","-30","-1.8","1,630","1,635","1,595","195,574","313,792,515","496,538,112,000","0.03","310,336,320"
,000430,대원강업,"4,300","-110","-2.5","4,750","4,750","4,270","1,952,269","8,778,072,165","266,600,000,000","0.01","62,000,000"
,000440,중앙에너비스,"8,240","-60","-0.7","8,280","8,440","8,110","11,474","94,877,300","51,311,551,200","0.00","6,227,130"
,000480,조선내화,"73,100","-300","-0.4","73,700","74,100","73,000","2,134","156,577,700","292,400,000,000","0.02","4,000,000"
,000490,대동공업,"6,520","10","0.2","6,510","6,580","6,370","98,458","637,228,110","154,707,929,200","0.01","23,728,210"
,000500,가온전선,"22,400","400","1.8","23,000","23,100","21,800","22,613","507,802,750","93,191,772,800","0.00","4,160,347"
,000520,삼일제약,"22,050","-800","-3.5","22,850","23,000","21,400","81,552","1,799,324,150","146,460,973,050","0.01","6,642,221"
,000540,흥국화재,"2,810","-120","-4.1","2,930","3,225","2,750","2,576,514","7,851,544,125","180,521,832,450","0.01","64,242,645"
,000545,흥국화재우,"14,550","-1,850","-11.3","19,650","21,300","13,550","3,056,000","52,691,151,550","11,174,400,000","0.00","768,000"
,000547,흥국화재2우B,"24,900","-1,700","-6.4","27,550","30,300","24,700","19,862","541,620,550","3,824,640,000","0.00","153,600"
,000590,CS홀딩스,"55,900","2,400","4.5","53,500","65,400","52,300","70,309","4,132,168,700","64,535,543,800","0.00","1,154,482"
,000640,동아쏘시오홀딩스,"114,000","-3,000","-2.6","117,500","117,500","112,000","33,171","3,784,512,000","699,765,858,000","0.04","6,138,297"
,000650,천일고속,"69,900","2,200","3.2","67,800","72,600","65,800","20,696","1,435,614,400","99,902,478,000","0.01","1,429,220"
,000660,SK하이닉스,"85,300","-1,800","-2.1","87,000","87,900","84,900","2,435,541","209,686,982,700","62,098,601,734,500","3.21","728,002,365"
,000670,영풍,"487,500","9,000","1.9","483,000","492,500","483,000","3,557","1,732,958,000","897,994,500,000","0.05","1,842,040"
,000680,LS네트웍스,"2,095","-15","-0.7","2,105","2,135","2,070","33,288","69,572,560","165,092,318,520","0.01","78,803,016"
,000700,유수홀딩스,"5,370","110","2.1","5,290","5,370","5,250","10,335","54,867,910","139,844,530,440","0.01","26,041,812"
,000720,현대건설,"31,100","950","3.2","30,200","31,400","30,150","728,140","22,410,752,550","3,463,164,291,500","0.18","111,355,765"
,000725,현대건설우,"185,500","3,500","1.9","182,000","188,000","181,000","1,337","246,818,500","18,337,788,000","0.00","98,856"
,000760,이화산업,"14,300","50","0.4","14,250","14,800","14,250","2,523","36,449,850","40,040,000,000","0.00","2,800,000"
,000810,삼성화재,"180,500","500","0.3","180,500","182,500","180,000","80,437","14,581,014,500","8,551,158,078,500","0.44","47,374,837"
,000815,삼성화재우,"139,000","500","0.4","138,500","139,500","137,500","4,793","661,979,500","443,688,000,000","0.02","3,192,000"
,000850,화천기공,"30,650","-350","-1.1","30,700","30,950","30,450","1,886","57,723,350","67,430,000,000","0.00","2,200,000"
,000860,강남제비스코,"15,550","-150","-1.0","15,800","15,800","15,300","7,838","121,541,450","101,075,000,000","0.01","6,500,000"
,000880,한화,"25,600","-450","-1.7","25,950","26,250","25,150","363,710","9,311,561,000","1,918,943,616,000","0.10","74,958,735"
,000885,한화우,"47,300","-2,800","-5.6","49,900","49,900","47,200","10,155","487,103,350","22,670,606,200","0.00","479,294"
,00088K,한화3우B,"13,150","-100","-0.8","13,300","13,400","13,050","46,024","605,985,450","295,506,800,000","0.02","22,472,000"
,000890,보해양조,"850","-18","-2.1","862","872","841","1,581,522","1,349,633,065","108,331,967,050","0.01","127,449,373"
,000910,유니온,"7,280","-400","-5.2","7,680","7,780","7,150","474,528","3,580,927,700","113,652,586,320","0.01","15,611,619"
,000950,전방,"36,000","8,300","30.0","27,700","36,000","27,700","308,831","10,567,161,400","60,480,000,000","0.00","1,680,000"
,000970,한국주철관,"8,220","-10","-0.1","8,240","8,300","8,070","94,768","774,626,130","187,420,110,000","0.01","22,800,500"
,000990,DB하이텍,"36,100","250","0.7","36,000","36,700","35,700","478,705","17,251,064,600","1,602,789,026,800","0.08","44,398,588"
,000995,DB하이텍1우,"135,500","-13,000","-8.8","151,500","154,500","131,500","13,944","1,993,139,000","15,218,818,000","0.00","112,316"
,001000,신라섬유,"2,245","170","8.2","2,035","2,680","1,985","28,935,198","69,189,639,340","54,503,077,300","0.00","24,277,540"
,001020,페이퍼코리아,"1,790","-85","-4.5","1,860","1,870","1,735","185,400","331,192,970","62,947,641,200","0.00","35,166,280"
,001040,CJ,"80,200","200","0.2","82,000","82,000","79,700","57,985","4,653,509,300","2,339,995,239,600","0.12","29,176,998"
,001045,CJ우,"47,450","-250","-0.5","47,700","47,700","46,100","5,199","246,205,000","107,247,581,350","0.01","2,260,223"
,00104K,CJ4우(전환),"58,700","400","0.7","58,900","59,000","57,900","5,893","343,529,000","248,096,254,400","0.01","4,226,512"
,001060,JW중외제약,"31,950","-1,000","-3.0","33,100","33,100","31,650","174,727","5,618,651,000","668,395,725,300","0.03","20,920,054"
,001065,JW중외제약우,"55,100","-5,300","-8.8","62,600","62,600","53,600","4,934","282,340,900","9,497,091,100","0.00","172,361"
,001067,JW중외제약2우B,"73,000","-5,000","-6.4","78,500","84,000","71,400","4,629","358,952,800","6,597,302,000","0.00","90,374"
,001070,대한방직,"33,550","50","0.2","34,100","34,100","33,400","8,442","283,342,550","177,815,000,000","0.01","5,300,000"
