,종목코드,종목명,현재가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,시가총액비중(%),상장주식수
,000020,동화약품,"25,400","-900","-3.4","26,200","26,950","25,300","911,902","23,799,826,600","709,459,338,000","0.04","27,931,470"
,000040,KR모터스,"833","-27","-3.1","871","885","825","1,419,824","1,193,896,089","76,353,627,994","0.00","91,661,018"
,000050,경방,"11,300","0","0.0","11,350","11,450","11,200","47,367","535,587,100","309,792,551,000","0.02","27,415,270"
,000060,메리츠화재,"13,200","200","1.5","13,200","13,300","12,950","186,450","2,449,864,800","1,500,576,000,000","0.07","113,680,000"
,000070,삼양홀딩스,"66,200","-1,300","-1.9","67,300","68,300","66,000","15,324","1,018,196,900","566,954,740,200","0.03","8,564,271"
,000075,삼양홀딩스우,"50,200","-800","-1.6","51,200","51,200","49,850","567","28,432,200","15,263,711,600","0.00","304,058"
,000080,하이트진로,"38,500","1,200","3.2","37,400","38,700","37,350","579,275","22,140,247,550","2,700,144,023,500","0.13","70,133,611"
,000087,하이트진로2우B,"21,650","0","0.0","21,900","21,950","21,300","5,122","110,538,850","24,467,487,700","0.00","1,130,138"
,000100,유한양행,"68,700","3,000","4.6","65,900","69,200","65,500","1,481,070","100,677,289,400","4,593,062,847,000","0.23","66,856,810"
,000105,유한양행우,"70,500","2,000","2.9","69,000","71,200","68,600","65,788","4,612,297,500","83,256,270,000","0.00","1,180,940"
,000120,CJ대한통운,"162,500","4,500","2.8","157,000","166,000","155,000","177,451","28,778,963,500","3,707,005,900,000","0.18","22,812,344"
,000140,하이트진로홀딩스,"17,250","250","1.5","17,150","17,350","17,000","44,019","757,163,950","400,316,696,250","0.02","23,206,765"
,000145,하이트진로홀딩스우,"17,200","-100","-0.6","17,350","17,400","17,050","3,517","60,453,550","8,097,932,000","0.00","470,810"
,000150,두산,"51,000","-400","-0.8","51,400","51,900","50,500","75,143","3,834,575,300","842,715,585,000","0.04","16,523,835"
,000155,두산우,"41,300","-100","-0.2","41,450","41,900","40,850","28,634","1,180,426,550","165,053,880,600","0.01","3,996,462"
,000157,두산2우B,"90,500","-900","-1.0","93,000","93,000","89,600","3,156","286,583,500","80,819,939,000","0.00","893,038"
,000180,성창기업지주,"1,695","-25","-1.4","1,720","1,735","1,690","132,461","225,334,760","118,228,962,000","0.01","69,751,600"
,000210,대림산업,"83,000","-2,100","-2.5","85,100","85,400","81,700","634,599","52,524,677,800","2,888,400,000,000","0.14","34,800,000"
,000215,대림산업우,"44,250","-1,450","-3.2","45,700","45,700","43,200","82,622","3,627,110,050","168,150,000,000","0.01","3,800,000"
,000220,유유제약,"18,750","650","3.6","18,450","20,200","18,450","1,370,758","26,218,482,900","129,426,975,000","0.01","6,902,772"
,000225,유유제약1우,"16,900","850","5.3","16,300","17,900","16,300","226,001","3,863,950,150","19,155,558,500","0.00","1,133,465"
