,종목코드,종목명,현재가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,시가총액비중(%),상장주식수
,000020,동화약품,"24,000","-150","-0.6","24,500","24,950","22,950","540,131","13,038,907,700","670,355,280,000","0.03","27,931,470"
,000040,KR모터스,"863","0","0.0","850","890","815","3,735,436","3,197,116,193","79,103,458,534","0.00","91,661,018"
,000050,경방,"11,000","0","0.0","11,000","11,050","10,800","20,713","226,103,400","301,567,970,000","0.02","27,415,270"
,000060,메리츠화재,"13,950","50","0.4","13,900","14,150","13,850","277,783","3,877,426,450","1,585,836,000,000","0.08","113,680,000"
,000070,삼양홀딩스,"63,500","800","1.3","63,800","63,800","62,400","11,982","754,395,700","543,831,208,500","0.03","8,564,271"
,000075,삼양홀딩스우,"48,250","100","0.2","48,150","48,250","47,900","342","16,474,850","14,670,798,500","0.00","304,058"
,000080,하이트진로,"37,900","200","0.5","38,600","39,200","37,750","618,638","23,876,501,200","2,658,063,856,900","0.13","70,133,611"
,000087,하이트진로2우B,"21,700","0","0.0","21,850","22,050","21,650","6,155","134,407,600","24,523,994,600","0.00","1,130,138"
,000100,유한양행,"65,000","-700","-1.1","66,200","66,200","65,000","221,323","14,457,331,700","4,345,692,650,000","0.22","66,856,810"
,000105,유한양행우,"64,500","-800","-1.2","65,500","65,700","61,500","11,346","732,165,700","76,170,630,000","0.00","1,180,940"
,000120,CJ대한통운,"188,500","4,500","2.4","183,500","190,500","183,000","85,669","16,045,265,000","4,300,126,844,000","0.22","22,812,344"
,000140,하이트진로홀딩스,"17,300","50","0.3","17,250","17,750","17,200","21,667","377,785,350","401,477,034,500","0.02","23,206,765"
,000145,하이트진로홀딩스우,"16,200","50","0.3","16,400","16,400","15,800","580","9,247,450","7,627,122,000","0.00","470,810"
,000150,두산,"48,100","1,900","4.1","46,350","48,200","46,350","106,447","5,067,377,750","794,796,463,500","0.04","16,523,835"
,000155,두산우,"40,050","1,100","2.8","39,400","40,250","38,800","37,788","1,501,939,000","160,058,303,100","0.01","3,996,462"
,000157,두산2우B,"86,000","900","1.1","86,000","87,100","85,000","3,182","273,899,200","76,801,268,000","0.00","893,038"
,000180,성창기업지주,"1,745","-5","-0.3","1,755","1,785","1,700","181,952","316,334,800","121,716,542,000","0.01","69,751,600"
,000210,대림산업,"78,500","500","0.6","78,700","79,100","77,900","188,569","14,784,427,500","2,731,800,000,000","0.14","34,800,000"
,000215,대림산업우,"41,050","-100","-0.2","41,500","41,550","40,700","19,941","818,962,500","155,990,000,000","0.01","3,800,000"
,000220,유유제약,"16,600","0","0.0","16,650","16,800","16,450","112,825","1,870,576,800","117,778,294,800","0.01","7,095,078"
,000225,유유제약1우,"14,800","-250","-1.7","15,050","15,250","14,800","20,650","310,103,050","16,775,282,000","0.00","1,133,465"
,000227,유유제약2우B,"33,500","-250","-0.7","33,750","33,750","33,000","1,363","45,339,850","5,496,680,000","0.00","164,080"
,000230,일동홀딩스,"9,280","-170","-1.8","9,500","9,500","9,180","5,628","52,130,290","107,094,912,000","0.01","11,540,400"
,000240,한국테크놀로지그룹,"16,800","-350","-2.0","17,150","17,350","16,750","504,871","8,553,343,000","1,562,738,906,400","0.08","93,020,173"
,000250,삼천당제약,"58,000","-4,800","-7.6","63,400","63,400","57,600","782,870","46,564,360,400","1,320,546,378,000","0.07","22,768,041"
,000270,기아차,"49,700","-1,200","-2.4","50,000","50,600","49,650","2,479,740","123,917,280,950","20,146,558,345,900","1.02","405,363,347"
,000300,대유플러스,"826","-14","-1.7","847","848","821","1,459,223","1,207,379,990","94,650,046,484","0.00","114,588,434"
,000320,노루홀딩스,"9,110","40","0.4","9,070","9,110","9,040","4,015","36,461,600","121,082,385,610","0.01","13,291,151"
,000325,노루홀딩스우,"17,400","-50","-0.3","17,300","17,400","17,300","679","11,764,200","3,223,350,000","0.00","185,250"
