,종목코드,종목명,현재가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,시가총액비중(%),상장주식수
,000020,동화약품,"18,600","550","3.0","18,200","18,850","18,000","730,789","13,506,501,750","519,525,342,000","0.02","27,931,470"
,000040,KR모터스,"1,020","-15","-1.4","1,050","1,050","1,005","1,101,861","1,120,437,230","93,494,238,360","0.00","91,661,018"
,000050,경방,"12,050","-400","-3.2","12,450","12,450","12,000","125,120","1,515,809,000","330,354,003,500","0.02","27,415,270"
,000060,메리츠화재,"15,050","-100","-0.7","15,150","15,200","15,000","134,217","2,022,063,600","1,710,884,000,000","0.08","113,680,000"
,000070,삼양홀딩스,"68,000","200","0.3","67,600","68,400","67,300","11,040","749,256,700","582,370,428,000","0.03","8,564,271"
,000075,삼양홀딩스우,"48,200","200","0.4","48,000","48,200","47,800","451","21,635,300","14,655,595,600","0.00","304,058"
,000080,하이트진로,"33,500","-250","-0.7","33,800","34,000","33,500","298,709","10,043,703,650","2,349,475,968,500","0.11","70,133,611"
,000087,하이트진로2우B,"21,200","100","0.5","20,900","21,650","20,600","2,178","46,381,700","23,958,925,600","0.00","1,130,138"
,000100,유한양행,"66,000","1,200","1.8","65,100","66,100","64,300","480,943","31,400,086,000","4,412,549,460,000","0.21","66,856,810"
,000105,유한양행우,"64,700","1,000","1.6","64,500","64,800","63,000","14,622","939,806,000","76,406,818,000","0.00","1,180,940"
,000120,CJ대한통운,"166,000","2,000","1.2","163,500","171,500","162,000","212,258","35,614,749,000","3,786,849,104,000","0.18","22,812,344"
,000140,하이트진로홀딩스,"15,550","-100","-0.6","15,650","15,750","15,350","17,990","280,370,700","360,865,195,750","0.02","23,206,765"
,000145,하이트진로홀딩스우,"15,200","100","0.7","15,100","15,500","15,100","248","3,757,850","7,156,312,000","0.00","470,810"
,000150,두산,"48,900","-200","-0.4","49,000","49,000","48,250","58,248","2,829,814,350","808,015,531,500","0.04","16,523,835"
,000155,두산우,"40,950","-150","-0.4","41,200","41,300","40,750","14,308","585,241,050","163,655,118,900","0.01","3,996,462"
,000157,두산2우B,"79,600","-400","-0.5","79,400","79,700","78,800","1,039","82,236,100","71,085,824,800","0.00","893,038"
,000180,성창기업지주,"1,945","-50","-2.5","1,995","2,000","1,935","590,730","1,153,094,915","135,666,862,000","0.01","69,751,600"
,000210,대림산업,"81,900","-900","-1.1","81,800","82,600","81,300","245,446","20,088,515,000","2,850,120,000,000","0.14","34,800,000"
,000215,대림산업우,"44,400","350","0.8","44,550","44,550","43,850","36,239","1,603,853,800","168,720,000,000","0.01","3,800,000"
,000220,유유제약,"14,550","-150","-1.0","14,700","14,700","14,200","155,541","2,234,683,450","103,855,179,150","0.00","7,137,813"
,000225,유유제약1우,"12,800","-200","-1.5","12,950","12,950","12,650","9,134","116,529,450","14,508,352,000","0.00","1,133,465"
,000227,유유제약2우B,"31,500","-1,000","-3.1","31,300","31,800","29,200","2,515","77,416,800","5,168,520,000","0.00","164,080"
,000230,일동홀딩스,"9,150","0","0.0","9,230","9,230","9,140","13,267","121,832,030","105,594,660,000","0.01","11,540,400"
,000240,한국테크놀로지그룹,"16,200","-100","-0.6","16,200","16,800","16,050","575,003","9,412,773,550","1,506,926,802,600","0.07","93,020,173"
,000250,삼천당제약,"55,800","-700","-1.2","56,600","56,700","55,000","261,331","14,541,323,800","1,270,456,687,800","0.06","22,768,041"
,000270,기아차,"58,800","600","1.0","58,800","59,400","57,800","1,742,288","102,132,246,400","23,835,364,803,600","1.14","405,363,347"
,000300,대유플러스,"824","-24","-2.8","848","858","820","1,333,499","1,108,247,597","94,420,869,616","0.00","114,588,434"
,000320,노루홀딩스,"9,580","-120","-1.2","9,690","9,710","9,560","6,328","60,748,470","127,329,226,580","0.01","13,291,151"
,000325,노루홀딩스우,"17,800","-50","-0.3","17,850","17,850","17,650","343","6,061,800","3,297,450,000","0.00","185,250"
,000370,한화손해보험,"2,965","-25","-0.8","2,990","2,995","2,930","272,450","803,118,385","346,130,882,975","0.02","116,738,915"
,000390,삼화페인트,"8,150","-500","-5.8","8,720","9,580","8,010","5,750,296","49,626,122,850","215,475,820,650","0.01","26,438,751"
,000400,롯데손해보험,"1,820","20","1.1","1,800","1,825","1,785","482,958","874,876,050","564,812,102,400","0.03","310,336,320"
,000430,대원강업,"3,990","-5","-0.1","3,990","4,000","3,965","123,383","490,504,170","247,380,000,000","0.01","62,000,000"
,000440,중앙에너비스,"8,210","10","0.1","8,320","8,320","8,170","21,764","179,202,880","51,124,737,300","0.00","6,227,130"
,000480,조선내화,"80,100","200","0.2","79,900","80,500","79,300","1,135","90,782,800","320,400,000,000","0.02","4,000,000"
,000490,대동공업,"6,710","-120","-1.8","6,820","6,820","6,650","247,504","1,658,249,050","159,216,289,100","0.01","23,728,210"
,000500,가온전선,"21,550","-200","-0.9","21,350","21,900","21,200","13,816","296,540,950","89,655,477,850","0.00","4,160,347"
,000520,삼일제약,"21,750","100","0.5","21,650","21,800","21,400","36,935","797,196,300","145,613,988,000","0.01","6,694,896"
,000540,흥국화재,"2,765","-20","-0.7","2,785","2,800","2,750","31,261","86,408,015","177,630,913,425","0.01","64,242,645"
,000545,흥국화재우,"13,600","-100","-0.7","13,800","13,800","13,250","41,466","559,621,400","10,444,800,000","0.00","768,000"
,000547,흥국화재2우B,"23,100","400","1.8","22,700","23,450","22,700","415","9,542,000","3,548,160,000","0.00","153,600"
,000590,CS홀딩스,"55,800","-1,100","-1.9","56,900","56,900","54,500","5,710","316,273,000","64,420,095,600","0.00","1,154,482"
,000640,동아쏘시오홀딩스,"138,000","-6,500","-4.5","146,000","146,500","136,000","75,314","10,477,649,000","847,086,090,000","0.04","6,138,305"
,000650,천일고속,"69,700","500","0.7","69,200","70,400","68,800","853","59,268,300","99,616,634,000","0.00","1,429,220"
,000660,SK하이닉스,"98,200","200","0.2","96,200","98,300","96,000","2,766,688","269,481,229,700","71,489,832,243,000","3.42","728,002,365"
,000670,영풍,"521,000","4,000","0.8","513,000","525,000","512,000","2,121","1,103,435,000","959,702,840,000","0.05","1,842,040"
,000680,LS네트웍스,"2,200","-30","-1.4","2,230","2,235","2,170","35,255","77,245,745","173,366,635,200","0.01","78,803,016"
,000700,유수홀딩스,"5,460","-30","-0.6","5,490","5,520","5,410","6,539","35,685,120","142,188,293,520","0.01","26,041,812"
,000720,현대건설,"33,550","-500","-1.5","34,100","34,100","33,300","876,229","29,425,435,950","3,735,985,915,750","0.18","111,355,765"
,000725,현대건설우,"177,500","-1,000","-0.6","180,500","180,500","177,000","263","46,852,000","17,546,940,000","0.00","98,856"
,000760,이화산업,"14,750","-100","-0.7","14,850","14,850","14,700","287","4,232,300","41,300,000,000","0.00","2,800,000"
