,종목코드,종목명,현재가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,시가총액비중(%),상장주식수
,000020,동화약품,"24,050","-1,000","-4.0","24,600","25,050","23,500","788,037","18,962,628,100","671,751,853,500","0.03","27,931,470"
,000040,KR모터스,"729","-46","-5.9","773","773","723","1,240,304","911,166,657","66,820,882,122","0.00","91,661,018"
,000050,경방,"10,400","-350","-3.3","10,650","10,750","10,250","36,960","385,409,650","285,118,808,000","0.01","27,415,270"
,000060,메리츠화재,"12,700","-350","-2.7","12,950","13,050","12,700","134,498","1,724,763,650","1,443,736,000,000","0.08","113,680,000"
,000070,삼양홀딩스,"62,200","-2,100","-3.3","64,200","64,200","62,200","19,948","1,252,907,100","532,697,656,200","0.03","8,564,271"
,000075,삼양홀딩스우,"46,000","-2,250","-4.7","47,500","48,400","46,000","2,288","106,722,650","13,986,668,000","0.00","304,058"
,000080,하이트진로,"34,900","-1,150","-3.2","36,000","36,100","34,650","421,130","14,908,597,300","2,447,663,023,900","0.13","70,133,611"
,000087,하이트진로2우B,"20,400","-800","-3.8","21,450","21,450","20,250","4,327","89,061,200","23,054,815,200","0.00","1,130,138"
,000100,유한양행,"66,700","-5,300","-7.4","71,100","71,400","66,500","1,891,243","128,864,850,600","4,459,349,227,000","0.23","66,856,810"
,000105,유한양행우,"66,500","-4,900","-6.9","70,100","71,400","66,200","48,655","3,293,958,100","78,532,510,000","0.00","1,180,940"
,000120,CJ대한통운,"168,500","-8,500","-4.8","173,500","176,000","168,000","123,811","21,094,853,500","3,843,879,964,000","0.20","22,812,344"
,000140,하이트진로홀딩스,"16,100","-450","-2.7","16,550","16,800","15,750","33,221","534,002,550","373,628,916,500","0.02","23,206,765"
,000145,하이트진로홀딩스우,"16,250","-650","-3.8","16,550","16,550","15,850","3,710","60,190,450","7,650,662,500","0.00","470,810"
,000150,두산,"47,000","-1,700","-3.5","49,850","50,900","46,850","219,484","10,692,940,900","776,620,245,000","0.04","16,523,835"
,000155,두산우,"39,550","-250","-0.6","41,100","45,350","39,300","449,920","19,037,027,050","158,060,072,100","0.01","3,996,462"
,000157,두산2우B,"88,400","1,800","2.1","95,000","111,500","87,800","172,848","17,177,278,600","78,944,559,200","0.00","893,038"
,000180,성창기업지주,"1,650","-55","-3.2","1,685","1,710","1,625","98,582","162,884,715","115,090,140,000","0.01","69,751,600"
,000210,대림산업,"79,300","-3,100","-3.8","82,100","82,400","78,500","414,481","33,038,557,000","2,759,640,000,000","0.14","34,800,000"
,000215,대림산업우,"40,750","-2,350","-5.4","43,100","43,100","40,400","38,216","1,578,505,950","154,850,000,000","0.01","3,800,000"
,000220,유유제약,"15,850","-900","-5.4","16,650","16,900","15,500","277,001","4,431,190,250","112,456,986,300","0.01","7,095,078"
