,종목코드,종목명,현재가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,시가총액비중(%),상장주식수
,000020,동화약품,"22,100","1,000","4.7","21,100","22,750","20,600","612,823","13,331,054,650","617,285,487,000","0.03","27,931,470"
,000040,KR모터스,"771","-6","-0.8","798","800","742","1,774,224","1,354,179,535","70,670,644,878","0.00","91,661,018"
,000050,경방,"10,750","-850","-7.3","11,000","11,150","10,550","45,163","487,791,150","294,714,152,500","0.02","27,415,270"
,000060,메리츠화재,"12,750","0","0.0","12,800","12,900","12,650","138,220","1,764,479,150","1,449,420,000,000","0.08","113,680,000"
,000070,삼양홀딩스,"62,000","900","1.5","60,800","64,200","60,800","7,777","484,324,800","530,984,802,000","0.03","8,564,271"
,000075,삼양홀딩스우,"47,700","500","1.1","47,150","47,700","46,150","368","17,352,550","14,503,566,600","0.00","304,058"
,000080,하이트진로,"33,350","-450","-1.3","34,400","34,900","33,300","374,563","12,607,375,200","2,338,955,926,850","0.13","70,133,611"
,000087,하이트진로2우B,"20,350","300","1.5","20,100","21,000","20,050","830","16,844,400","22,998,308,300","0.00","1,130,138"
,000100,유한양행,"61,900","0","0.0","62,800","63,700","61,700","378,202","23,604,519,600","4,138,436,539,000","0.22","66,856,810"
,000105,유한양행우,"63,000","-400","-0.6","63,700","64,600","63,000","9,770","621,600,700","74,399,220,000","0.00","1,180,940"
,000120,CJ대한통운,"169,500","-500","-0.3","170,500","174,000","168,500","73,251","12,525,212,500","3,866,692,308,000","0.21","22,812,344"
,000140,하이트진로홀딩스,"15,700","-300","-1.9","15,900","15,950","15,500","24,904","392,269,350","364,346,210,500","0.02","23,206,765"
,000145,하이트진로홀딩스우,"15,400","-200","-1.3","15,550","15,600","15,300","1,230","18,937,000","7,250,474,000","0.00","470,810"
,000150,두산,"44,400","-50","-0.1","45,250","45,250","44,350","45,954","2,051,731,550","733,658,274,000","0.04","16,523,835"
,000155,두산우,"38,200","500","1.3","38,100","38,600","37,500","16,706","636,696,650","152,664,848,400","0.01","3,996,462"
,000157,두산2우B,"83,700","2,800","3.5","83,000","85,900","80,100","11,632","974,060,900","74,747,280,600","0.00","893,038"
,000180,성창기업지주,"1,555","15","1.0","1,535","1,565","1,525","104,463","161,518,325","108,463,738,000","0.01","69,751,600"
,000210,대림산업,"76,200","1,100","1.5","75,700","77,300","74,600","182,928","13,907,972,400","2,651,760,000,000","0.14","34,800,000"
,000215,대림산업우,"40,000","650","1.6","39,050","40,400","38,300","24,940","988,095,700","152,000,000,000","0.01","3,800,000"
,000220,유유제약,"15,700","-500","-3.1","16,300","17,200","15,600","241,418","3,902,897,300","111,392,724,600","0.01","7,095,078"
