,종목코드,종목명,현재가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,시가총액비중(%),상장주식수
,000020,동화약품,"22,750","-1,100","-4.6","23,850","23,850","22,450","508,031","11,652,163,150","635,440,942,500","0.03","27,931,470"
,000040,KR모터스,"911","37","4.2","880","926","839","6,265,859","5,621,834,401","83,503,187,398","0.00","91,661,018"
,000050,경방,"10,700","-100","-0.9","10,700","10,850","10,500","33,281","354,898,500","293,343,389,000","0.02","27,415,270"
,000060,메리츠화재,"13,550","0","0.0","13,550","13,700","13,400","136,509","1,844,470,700","1,540,364,000,000","0.08","113,680,000"
,000070,삼양홀딩스,"61,000","-800","-1.3","61,500","62,000","60,500","19,752","1,201,172,800","522,420,531,000","0.03","8,564,271"
,000075,삼양홀딩스우,"48,100","0","0.0","49,300","49,300","48,100","165","8,041,500","14,625,189,800","0.00","304,058"
,000080,하이트진로,"38,800","300","0.8","38,000","39,000","37,600","311,058","11,911,679,200","2,721,184,106,800","0.14","70,133,611"
,000087,하이트진로2우B,"22,050","150","0.7","21,900","22,100","21,500","11,562","253,058,700","24,919,542,900","0.00","1,130,138"
,000100,유한양행,"62,800","-800","-1.3","63,600","64,800","62,500","330,654","20,989,956,500","4,198,607,668,000","0.22","66,856,810"
,000105,유한양행우,"63,200","-400","-0.6","63,100","65,500","63,000","11,766","751,464,900","74,635,408,000","0.00","1,180,940"
,000120,CJ대한통운,"181,500","1,000","0.6","183,500","185,500","179,000","138,315","25,143,565,500","4,140,440,436,000","0.21","22,812,344"
,000140,하이트진로홀딩스,"17,300","50","0.3","17,350","17,350","16,750","15,121","258,367,600","401,477,034,500","0.02","23,206,765"
,000145,하이트진로홀딩스우,"16,250","0","0.0","16,300","16,300","16,000","787","12,653,750","7,650,662,500","0.00","470,810"
,000150,두산,"46,350","-1,350","-2.8","47,050","47,550","46,100","53,756","2,504,874,750","765,879,752,250","0.04","16,523,835"
,000155,두산우,"39,700","-50","-0.1","39,750","39,950","39,300","20,382","806,510,350","158,659,541,400","0.01","3,996,462"
,000157,두산2우B,"84,800","-500","-0.6","85,300","86,000","84,500","1,767","150,452,100","75,729,622,400","0.00","893,038"
,000180,성창기업지주,"1,770","-55","-3.0","1,800","1,820","1,720","382,408","672,184,495","123,460,332,000","0.01","69,751,600"
,000210,대림산업,"81,700","5,100","6.7","76,800","81,900","75,800","511,303","40,411,892,400","2,843,160,000,000","0.15","34,800,000"
,000215,대림산업우,"42,700","2,450","6.1","40,450","43,300","39,800","45,312","1,894,931,450","162,260,000,000","0.01","3,800,000"
,000220,유유제약,"16,300","50","0.3","16,200","17,150","15,650","610,710","10,050,664,050","115,649,771,400","0.01","7,095,078"
