,종목코드,종목명,현재가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,시가총액비중(%),상장주식수
,000020,동화약품,"17,850","350","2.0","17,250","17,850","17,250","34,275","600,532,050","498,576,739,500","0.03","27,931,470"
,000040,KR모터스,"931","8","0.9","927","932","924","59,271","54,939,809","85,336,407,758","0.00","91,661,018"
,000050,경방,"10,800","-100","-0.9","10,900","10,950","10,750","400","4,325,450","296,084,916,000","0.02","27,415,270"
,000060,메리츠화재,"14,450","-200","-1.4","14,450","14,550","14,400","17,630","255,003,300","1,642,676,000,000","0.09","113,680,000"
,000070,삼양홀딩스,"61,200","-800","-1.3","61,300","61,900","61,200","933","57,295,700","524,133,385,200","0.03","8,564,271"
,000075,삼양홀딩스우,"47,500","0","0.0","47,500","47,500","47,500","1","47,500","14,442,755,000","0.00","304,058"
,000080,하이트진로,"34,100","350","1.0","33,600","34,150","33,550","11,480","388,901,400","2,391,556,135,100","0.13","70,133,611"
,000087,하이트진로2우B,"20,950","300","1.4","20,650","21,150","20,450","70","1,450,100","23,676,391,100","0.00","1,130,138"
,000100,유한양행,"58,300","400","0.7","57,900","58,300","57,600","18,465","1,071,685,200","3,897,752,023,000","0.20","66,856,810"
,000105,유한양행우,"58,900","100","0.2","58,800","58,900","58,800","450","26,497,200","69,557,366,000","0.00","1,180,940"
,000120,CJ대한통운,"159,000","-1,500","-0.9","159,000","159,500","157,500","5,172","818,995,500","3,627,162,696,000","0.19","22,812,344"
,000140,하이트진로홀딩스,"15,200","50","0.3","15,200","15,250","15,100","159","2,409,200","352,742,828,000","0.02","23,206,765"
,000145,하이트진로홀딩스우,"15,300","450","3.0","15,300","15,300","15,300","25","382,500","7,203,393,000","0.00","470,810"
,000150,두산,"45,950","-100","-0.2","46,000","46,200","45,700","2,655","122,023,550","759,270,218,250","0.04","16,523,835"
,000155,두산우,"39,350","50","0.1","39,500","39,500","38,800","981","38,363,200","157,260,779,700","0.01","3,996,462"
,000157,두산2우B,"80,100","-200","-0.2","82,600","82,600","80,000","121","9,835,600","71,532,343,800","0.00","893,038"
,000180,성창기업지주,"1,770","5","0.3","1,765","1,805","1,765","72,935","129,675,725","123,460,332,000","0.01","69,751,600"
,000210,대림산업,"81,700","400","0.5","81,500","82,300","80,700","18,180","1,484,197,200","2,843,160,000,000","0.15","34,800,000"
,000215,대림산업우,"43,250","250","0.6","43,050","43,250","42,750","379","16,296,800","164,350,000,000","0.01","3,800,000"
,000220,유유제약,"13,250","150","1.2","13,000","13,300","13,000","7,618","100,329,450","94,576,022,250","0.00","7,137,813"
,000225,유유제약1우,"14,150","200","1.4","13,850","14,200","13,850","827","11,646,000","16,038,529,750","0.00","1,133,465"
,000227,유유제약2우B,"36,400","350","1.0","36,400","36,400","36,400","2","72,800","5,972,512,000","0.00","164,080"
,000230,일동홀딩스,"9,080","10","0.1","8,600","9,180","8,600","912","8,134,460","104,786,832,000","0.01","11,540,400"
,000240,한국테크놀로지그룹,"15,700","-50","-0.3","15,650","15,800","15,650","14,871","233,769,900","1,460,416,716,100","0.08","93,020,173"
,000250,삼천당제약,"53,000","-300","-0.6","53,000","53,600","52,800","42,381","2,254,365,000","1,206,706,173,000","0.06","22,768,041"
,000270,기아차,"52,200","-700","-1.3","52,600","53,200","51,700","681,061","35,724,674,100","21,159,966,713,400","1.11","405,363,347"
,000300,대유플러스,"778","7","0.9","780","794","777","54,184","42,385,574","89,149,801,652","0.00","114,588,434"
,000320,노루홀딩스,"9,130","-50","-0.5","9,180","9,180","9,130","310","2,836,250","121,348,208,630","0.01","13,291,151"
,000325,노루홀딩스우,"18,000","0","0.0","0","0","0","0","0","3,334,500,000","0.00","185,250"
,000370,한화손해보험,"2,885","-15","-0.5","2,885","2,910","2,885","12,555","36,310,465","336,791,769,775","0.02","116,738,915"
,000390,삼화페인트,"4,885","5","0.1","4,895","4,895","4,885","7","34,255","129,153,298,635","0.01","26,438,751"
,000400,롯데손해보험,"1,670","-5","-0.3","1,665","1,680","1,660","192,897","321,487,520","518,261,654,400","0.03","310,336,320"
,000430,대원강업,"3,890","-35","-0.9","3,825","3,910","3,805","9,453","36,442,765","241,180,000,000","0.01","62,000,000"
,000440,중앙에너비스,"7,810","190","2.5","7,770","8,030","7,770","341","2,675,170","48,633,885,300","0.00","6,227,130"
,000480,조선내화,"74,200","0","0.0","74,200","74,200","74,200","6","445,200","296,800,000,000","0.02","4,000,000"
,000490,대동공업,"6,600","90","1.4","6,500","6,600","6,470","23,693","154,120,420","156,606,186,000","0.01","23,728,210"
,000500,가온전선,"21,300","450","2.2","20,850","21,300","20,850","48","1,014,300","88,615,391,100","0.00","4,160,347"
,000520,삼일제약,"20,500","150","0.7","20,300","20,650","20,300","2,304","47,103,100","137,245,368,000","0.01","6,694,896"
,000540,흥국화재,"2,755","-55","-2.0","2,810","2,810","2,755","8,142","22,624,120","176,988,486,975","0.01","64,242,645"
,000545,흥국화재우,"16,800","200","1.2","16,500","17,600","16,400","75,680","1,293,052,800","12,902,400,000","0.00","768,000"
,000547,흥국화재2우B,"0","23,800","-100.0","0","0","0","35","833,000","0","0.00","153,600"
,000590,CS홀딩스,"55,000","100","0.2","55,000","55,000","54,500","201","11,038,000","63,496,510,000","0.00","1,154,482"
,000640,동아쏘시오홀딩스,"110,000","-1,000","-0.9","110,000","110,500","109,500","1,657","182,360,500","675,213,550,000","0.04","6,138,305"
,000650,천일고속,"68,800","1,400","2.1","68,000","69,000","67,700","216","14,863,200","98,330,336,000","0.01","1,429,220"
,000660,SK하이닉스,"82,200","-400","-0.5","82,100","82,600","82,100","115,002","9,455,987,400","59,841,794,403,000","3.14","728,002,365"
,000670,영풍,"494,000","-6,000","-1.2","497,000","497,000","492,500","160","79,072,500","909,967,760,000","0.05","1,842,040"
,000680,LS네트웍스,"2,155","0","0.0","2,155","2,190","2,155","3,860","8,352,965","169,820,499,480","0.01","78,803,016"
,000700,유수홀딩스,"5,200","0","0.0","5,150","5,250","5,150","1,006","5,231,170","135,417,422,400","0.01","26,041,812"
,000720,현대건설,"30,550","-150","-0.5","30,450","30,750","30,400","30,668","936,937,400","3,401,918,620,750","0.18","111,355,765"
,000725,현대건설우,"176,000","1,000","0.6","176,000","176,000","176,000","13","2,288,000","17,398,656,000","0.00","98,856"
,000760,이화산업,"14,800","0","0.0","14,800","14,800","14,800","1","14,800","41,440,000,000","0.00","2,800,000"
,000810,삼성화재,"188,500","-3,000","-1.6","189,000","190,500","188,000","9,960","1,881,101,500","8,930,156,774,500","0.47","47,374,837"
,000815,삼성화재우,"148,500","-1,500","-1.0","149,500","149,500","148,000","694","102,952,500","474,012,000,000","0.02","3,192,000"
,000850,화천기공,"30,700","0","0.0","30,700","30,700","30,700","32","982,400","67,540,000,000","0.00","2,200,000"
,000860,강남제비스코,"16,050","-250","-1.5","16,250","16,250","16,000","1,282","20,639,100","104,325,000,000","0.01","6,500,000"
