,종목코드,종목명,현재가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,시가총액비중(%),상장주식수
,000020,동화약품,"19,300","700","3.8","18,700","21,350","18,400","2,497,361","49,215,401,600","539,077,371,000","0.03","27,931,470"
,000040,KR모터스,"1,030","10","1.0","1,020","1,050","1,005","1,749,858","1,787,315,315","94,410,848,540","0.00","91,661,018"
,000050,경방,"11,800","-250","-2.1","12,000","12,150","11,800","76,382","909,010,600","323,500,186,000","0.02","27,415,270"
,000060,메리츠화재,"15,300","250","1.7","15,100","15,350","15,050","211,788","3,219,226,200","1,739,304,000,000","0.08","113,680,000"
,000070,삼양홀딩스,"67,800","-200","-0.3","67,500","68,500","67,500","7,549","512,438,400","580,657,573,800","0.03","8,564,271"
,000075,삼양홀딩스우,"47,800","-400","-0.8","47,500","48,150","47,500","250","11,969,450","14,533,972,400","0.00","304,058"
,000080,하이트진로,"33,700","200","0.6","33,400","33,950","33,400","353,239","11,869,508,650","2,363,502,690,700","0.11","70,133,611"
,000087,하이트진로2우B,"21,050","-150","-0.7","21,250","21,300","20,800","4,624","96,905,950","23,789,404,900","0.00","1,130,138"
,000100,유한양행,"66,000","0","0.0","66,400","67,100","65,600","467,536","30,977,005,900","4,412,549,460,000","0.21","66,856,810"
,000105,유한양행우,"65,000","300","0.5","65,600","66,300","64,500","18,172","1,186,234,700","76,761,100,000","0.00","1,180,940"
,000120,CJ대한통운,"169,500","3,500","2.1","167,000","171,000","167,000","112,262","19,024,831,000","3,866,692,308,000","0.18","22,812,344"
,000140,하이트진로홀딩스,"15,350","-200","-1.3","15,700","15,700","15,350","9,253","143,227,800","356,223,842,750","0.02","23,206,765"
,000145,하이트진로홀딩스우,"15,450","250","1.6","15,200","15,450","15,200","1,607","24,473,400","7,274,014,500","0.00","470,810"
,000150,두산,"49,000","100","0.2","48,850","49,200","48,300","49,256","2,406,299,950","809,667,915,000","0.04","16,523,835"
,000155,두산우,"41,150","200","0.5","41,300","41,300","40,750","12,653","518,746,300","164,454,411,300","0.01","3,996,462"
,000157,두산2우B,"79,100","-500","-0.6","79,600","80,900","78,800","1,705","135,923,800","70,639,305,800","0.00","893,038"
,000180,성창기업지주,"1,965","20","1.0","1,945","1,970","1,910","419,313","815,613,780","137,061,894,000","0.01","69,751,600"
,000210,대림산업,"82,900","1,000","1.2","81,900","83,200","81,300","268,744","22,097,411,200","2,884,920,000,000","0.14","34,800,000"
,000215,대림산업우,"44,900","500","1.1","44,650","45,600","44,200","24,613","1,111,300,450","170,620,000,000","0.01","3,800,000"
,000220,유유제약,"15,050","500","3.4","14,600","15,450","14,550","467,588","7,027,733,700","107,424,085,650","0.01","7,137,813"
,000225,유유제약1우,"13,600","800","6.2","12,850","15,100","12,850","209,866","2,957,104,300","15,415,124,000","0.00","1,133,465"
,000227,유유제약2우B,"33,550","2,050","6.5","31,850","33,550","31,850","3,187","104,064,150","5,504,884,000","0.00","164,080"
,000230,일동홀딩스,"9,910","760","8.3","9,240","11,000","9,190","405,319","4,105,238,740","114,365,364,000","0.01","11,540,400"
,000240,한국테크놀로지그룹,"15,750","-450","-2.8","16,200","16,650","15,050","911,262","14,669,240,400","1,465,067,724,750","0.07","93,020,173"
,000250,삼천당제약,"57,100","1,300","2.3","56,000","58,500","56,000","630,495","36,282,811,200","1,300,055,141,100","0.06","22,768,041"
,000270,기아차,"58,100","-700","-1.2","58,100","58,400","57,700","1,894,950","109,731,305,500","23,551,610,460,700","1.12","405,363,347"
,000300,대유플러스,"819","-5","-0.6","820","826","816","978,938","802,209,171","93,847,927,446","0.00","114,588,434"
,000320,노루홀딩스,"9,580","0","0.0","9,580","9,580","9,480","11,413","108,600,300","127,329,226,580","0.01","13,291,151"
,000325,노루홀딩스우,"17,800","0","0.0","17,800","17,800","17,500","1,248","21,955,350","3,297,450,000","0.00","185,250"
,000370,한화손해보험,"2,960","-5","-0.2","2,965","2,985","2,930","326,410","964,535,045","345,547,188,400","0.02","116,738,915"
,000390,삼화페인트,"7,920","-230","-2.8","8,140","8,200","7,610","1,287,710","10,165,010,140","209,394,907,920","0.01","26,438,751"
,000400,롯데손해보험,"1,805","-15","-0.8","1,820","1,840","1,805","428,940","778,827,320","560,157,057,600","0.03","310,336,320"
,000430,대원강업,"3,985","-5","-0.1","3,975","4,005","3,970","94,173","375,068,095","247,070,000,000","0.01","62,000,000"
,000440,중앙에너비스,"8,250","40","0.5","8,280","8,290","8,170","15,401","127,014,170","51,373,822,500","0.00","6,227,130"
,000480,조선내화,"79,900","-200","-0.2","80,000","80,300","79,700","1,179","94,253,200","319,600,000,000","0.02","4,000,000"
,000490,대동공업,"6,730","20","0.3","6,710","6,780","6,670","182,978","1,229,364,460","159,690,853,300","0.01","23,728,210"
,000500,가온전선,"23,200","1,650","7.7","21,500","26,400","21,450","458,666","11,001,664,950","96,520,050,400","0.00","4,160,347"
,000520,삼일제약,"21,900","150","0.7","21,550","22,150","21,550","60,589","1,325,851,300","146,618,222,400","0.01","6,694,896"
,000540,흥국화재,"2,760","-5","-0.2","2,755","2,780","2,725","56,067","154,220,215","177,309,700,200","0.01","64,242,645"
,000545,흥국화재우,"13,750","150","1.1","13,450","13,850","13,350","44,484","601,571,750","10,560,000,000","0.00","768,000"
,000547,흥국화재2우B,"22,850","-250","-1.1","23,100","23,100","22,750","771","17,612,150","3,509,760,000","0.00","153,600"
,000590,CS홀딩스,"55,800","0","0.0","55,800","56,100","55,200","2,110","117,203,500","64,420,095,600","0.00","1,154,482"
,000640,동아쏘시오홀딩스,"141,000","3,000","2.2","139,000","144,500","136,000","94,205","13,243,345,500","865,501,005,000","0.04","6,138,305"
,000650,천일고속,"69,600","-100","-0.1","69,700","70,600","69,000","1,720","119,585,900","99,473,712,000","0.00","1,429,220"
