,종목코드,종목명,현재가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,시가총액비중(%),상장주식수
,000020,동화약품,"26,750","800","3.1","28,200","29,600","26,150","3,734,243","102,865,195,650","747,166,822,500","0.04","27,931,470"
,000040,KR모터스,"840","-35","-4.0","899","899","813","2,909,258","2,445,954,042","76,995,255,120","0.00","91,661,018"
,000050,경방,"11,550","50","0.4","11,700","11,900","11,150","126,596","1,463,153,950","316,646,368,500","0.02","27,415,270"
,000060,메리츠화재,"12,800","100","0.8","12,700","12,850","12,600","180,278","2,290,956,400","1,455,104,000,000","0.07","113,680,000"
,000070,삼양홀딩스,"65,400","-900","-1.4","65,600","66,800","64,900","10,972","719,666,500","560,103,323,400","0.03","8,564,271"
,000075,삼양홀딩스우,"49,750","750","1.5","49,900","49,900","48,000","1,228","59,748,400","15,126,885,500","0.00","304,058"
,000080,하이트진로,"37,350","-250","-0.7","37,550","37,700","37,000","217,832","8,111,576,850","2,619,490,370,850","0.13","70,133,611"
,000087,하이트진로2우B,"21,500","-100","-0.5","21,200","21,900","21,200","2,729","58,718,400","24,297,967,000","0.00","1,130,138"
,000100,유한양행,"66,600","2,100","3.3","64,500","66,700","64,000","681,930","44,978,557,500","4,452,663,546,000","0.22","66,856,810"
,000105,유한양행우,"68,200","1,200","1.8","67,200","68,600","66,600","23,226","1,575,778,500","80,540,108,000","0.00","1,180,940"
,000120,CJ대한통운,"156,500","500","0.3","155,500","156,500","154,500","34,534","5,370,443,000","3,570,131,836,000","0.18","22,812,344"
,000140,하이트진로홀딩스,"17,150","-150","-0.9","17,400","17,550","16,950","22,949","392,936,750","397,996,019,750","0.02","23,206,765"
,000145,하이트진로홀딩스우,"17,200","-150","-0.9","17,350","17,500","17,100","721","12,481,050","8,097,932,000","0.00","470,810"
,000150,두산,"52,300","1,500","3.0","50,300","52,600","49,950","200,198","10,295,525,550","864,196,570,500","0.04","16,523,835"
,000155,두산우,"41,200","950","2.4","40,850","41,800","39,700","55,217","2,245,071,250","164,654,234,400","0.01","3,996,462"
,000157,두산2우B,"90,700","-800","-0.9","91,700","94,800","89,500","9,170","839,072,400","80,998,546,600","0.00","893,038"
,000180,성창기업지주,"1,660","-55","-3.2","1,705","1,705","1,625","334,302","556,447,090","115,787,656,000","0.01","69,751,600"
,000210,대림산업,"87,200","-5,600","-6.0","89,300","90,000","84,000","1,487,256","128,507,588,200","3,034,560,000,000","0.15","34,800,000"
,000215,대림산업우,"48,000","-5,900","-11.0","50,400","50,800","46,350","337,750","16,282,355,900","182,400,000,000","0.01","3,800,000"
,000220,유유제약,"18,900","150","0.8","18,500","19,050","18,400","159,851","2,991,769,000","130,462,390,800","0.01","6,902,772"
,000225,유유제약1우,"16,200","-150","-0.9","16,300","16,450","15,850","31,712","510,616,200","18,362,133,000","0.00","1,133,465"
,000227,유유제약2우B,"45,850","950","2.1","44,900","46,600","44,500","3,466","157,361,650","7,523,068,000","0.00","164,080"
,000230,일동홀딩스,"9,910","10","0.1","9,810","9,980","9,800","17,307","170,819,300","114,365,364,000","0.01","11,540,400"
,000240,한국테크놀로지그룹,"15,450","-700","-4.3","15,900","16,100","15,450","791,461","12,384,171,750","1,437,161,672,850","0.07","93,020,173"
,000250,삼천당제약,"54,500","-600","-1.1","54,900","55,000","52,700","340,041","18,257,002,000","1,240,858,234,500","0.06","22,768,041"
,000270,기아차,"42,300","150","0.4","41,900","42,600","41,650","784,409","33,091,496,450","17,146,869,578,100","0.87","405,363,347"
,000300,대유플러스,"797","-35","-4.2","912","1,010","785","66,235,647","60,561,130,305","91,326,981,898","0.00","114,588,434"
,000320,노루홀딩스,"9,210","10","0.1","9,220","9,220","9,120","5,862","53,738,990","122,411,500,710","0.01","13,291,151"
,000325,노루홀딩스우,"20,000","100","0.5","20,000","20,000","19,350","1,485","29,168,100","3,705,000,000","0.00","185,250"
,000370,한화손해보험,"2,810","40","1.4","2,770","2,945","2,760","409,408","1,150,197,455","328,036,351,150","0.02","116,738,915"
