,종목코드,종목명,현재가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,시가총액비중(%),상장주식수
,000020,동화약품,"19,500","-250","-1.3","19,800","20,050","19,500","635,582","12,496,746,150","544,663,665,000","0.03","27,931,470"
,000040,KR모터스,"1,285","35","2.8","1,240","1,380","1,225","10,286,668","13,365,962,510","117,784,408,130","0.01","91,661,018"
,000050,경방,"11,900","-100","-0.8","11,950","12,100","11,800","29,997","357,588,250","326,241,713,000","0.02","27,415,270"
,000060,메리츠화재,"14,700","-300","-2.0","15,000","15,100","14,600","511,862","7,546,669,300","1,773,187,500,000","0.08","120,625,000"
,000070,삼양홀딩스,"65,600","400","0.6","65,000","65,900","64,800","13,332","871,461,200","561,816,177,600","0.03","8,564,271"
,000075,삼양홀딩스우,"47,800","-100","-0.2","47,850","48,250","47,750","352","16,860,700","14,533,972,400","0.00","304,058"
,000080,하이트진로,"32,450","-150","-0.5","32,550","32,550","32,300","312,295","10,116,544,150","2,275,835,676,950","0.11","70,133,611"
,000087,하이트진로2우B,"20,700","-100","-0.5","20,750","20,900","20,550","5,928","122,530,800","23,393,856,600","0.00","1,130,138"
,000100,유한양행,"65,400","100","0.2","65,500","65,700","64,600","289,682","18,928,544,200","4,372,435,374,000","0.20","66,856,810"
,000105,유한양행우,"65,800","1,100","1.7","65,200","68,500","64,000","34,480","2,272,138,400","77,705,852,000","0.00","1,180,940"
,000120,CJ대한통운,"162,500","-3,500","-2.1","166,000","166,000","161,500","72,347","11,800,547,500","3,707,005,900,000","0.17","22,812,344"
,000140,하이트진로홀딩스,"15,950","0","0.0","15,950","16,000","15,650","36,381","577,874,100","370,147,901,750","0.02","23,206,765"
,000145,하이트진로홀딩스우,"15,300","-100","-0.6","15,500","15,500","15,200","516","7,867,900","7,203,393,000","0.00","470,810"
,000150,두산,"54,600","1,000","1.9","54,400","56,200","53,200","169,379","9,308,671,500","902,201,391,000","0.04","16,523,835"
,000155,두산우,"42,950","600","1.4","42,450","43,100","42,300","32,538","1,391,710,350","171,648,042,900","0.01","3,996,462"
,000157,두산2우B,"79,800","400","0.5","80,500","84,800","79,000","5,637","456,099,300","71,264,432,400","0.00","893,038"
